conversation_id_str,created_at,favorite_count,label,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.47E+18,Tue Dec 31 22:21:13 +0000 2024,0,depresi,@yamatoisfajar sedih banget awal tahun hancur,1.87E+18,https://pbs.twimg.com/media/GgKQgQ-bAAAJdmC.jpg,Rezacekak,in,,0,0,0,https://x.com/Rezacekak/status/1874219286384025996,434164057,Rezacekak
1.87E+18,Tue Dec 31 22:20:52 +0000 2024,0,normal,@penaikhwan ya kita jangan pernah menyerah,1.87E+18,,TymeNANI,in,,0,1,0,https://x.com/offroafd/status/1874219197129253357,1.30E+18,offroafd
1.87E+18,Tue Dec 31 22:20:50 +0000 2024,0,normal,slamat pagi awali tahun mu dengan eek di pagi hari,1.87E+18,,notrestinpeace,in,"Edinburgh, Scotland",0,0,0,https://x.com/cindetr/status/1874219189940216235,1.36E+18,cindetr
1.87E+18,Tue Dec 31 22:13:25 +0000 2024,2,normal,@kntung_ jadi jangan menyerah ya,1.87E+18,https://pbs.twimg.com/ext_tw_video_thumb/1874167803546398720/pu/img/aFNpofyZC831nIU_.jpg,,in,,0,0,0,https://x.com/seektheskies/status/1874217323491713100,1.34E+18,seektheskies
1.87E+18,Tue Dec 31 22:12:55 +0000 2024,0,normal,Kalimat nrimo ing pandum adalah kalimat yang bikin orang menjadi pasrah dan bodo amat ama negara ini yang makin lama makin busuk,1.87E+18,,ultlamimi,in,Rustyhook,0,0,0,https://x.com/doilookgiveafun/status/1874217195309588819,1.34E+18,doilookgiveafun
1.87E+18,Tue Dec 31 22:12:55 +0000 2024,0,normal,@rafaelpratams Kasihan adeknya ngerasa sedih,1.87E+18,,yasminzayda,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/yasminzayda/status/1874217194563002514,449776015,yasminzayda
1.87E+18,Tue Dec 31 22:12:42 +0000 2024,0,normal,Salah satu fungsi menulis adalah untuk mengukur langkahmu sudah sejauh apa. Oh aku menulis ini ketika sedang dalam keadaan sedih. Ternyata aku bisa melewatinya. Oh jadi ini hikmahnya waktu itu aku mengalami kejadian ini. Dan akhirnya kamu pun bersyukur.,1.87E+18,,yamatoisfajar,in,"Toronto, Ontario",0,1,0,https://x.com/eliajacob_/status/1874217140376789237,1.31E+18,eliajacob_
1.87E+18,Tue Dec 31 22:12:40 +0000 2024,0,normal, Belajar dari Kegagalan: Jika kamu gagal mengontrol diri jangan terlalu keras pada diri sendiri. Pelajari apa yang salah dan gunakan pengalaman itu sebagai pelajaran untuk kedepannya.,1.87E+18,,penaikhwan,in,Kedai Kopi,0,0,0,https://x.com/underect/status/1874217134987108633,1.73E+18,underect
1.87E+18,Tue Dec 31 22:12:17 +0000 2024,0,normal, Identifikasi Pemicu dan Strategi Penanggulangan: Ketahui apa yang memicu keinginan atau perilaku yang ingin kamu kontrol. Apakah stres kebosanan atau situasi sosial tertentu?,1.87E+18,,,in,felis enthu,0,0,0,https://x.com/maplepiera/status/1874217038782325209,1.50E+18,maplepiera
1.87E+18,Tue Dec 31 22:12:02 +0000 2024,0,depresi,Bila aku sendirian. Aku tk happy pun dan selalu menangis. Biar la org nak ckp apa pun pasal aku. Aku rasa tk happy and content dgn diri sendiri. And semoga apa yg aku korbankan ni dpt lah buat org lain happy.,1.87E+18,,kntung_,in,Kedai Kopi,0,0,0,https://x.com/underect/status/1874216972734652856,1.73E+18,underect
1.87E+18,Tue Dec 31 22:11:46 +0000 2024,0,depresi,KENAPA SEDIH BANGET YA MENYAMBUT 2025 INI.....,1.87E+18,,,in,,0,0,0,https://x.com/alatpemusnah/status/1874216905969713400,1.66E+18,alatpemusnah
1.87E+18,Tue Dec 31 22:11:43 +0000 2024,0,normal,awal yang buruk akan kan kah berakhir dengan terpuruk ternyata madara benar dan naruto salah ,1.87E+18,,rafaelpratams,in,,0,0,0,https://x.com/yudhaahmad77/status/1874216893864968275,3225919992,yudhaahmad77
1.87E+18,Tue Dec 31 22:11:26 +0000 2024,3,normal,@cobeh2022 Masih merasa diri tak bersalah tak lama lagi azab Allah turun kepada orang Dzolim macam Jokowi ini.,1.87E+18,,,in,,0,0,0,https://x.com/thefirstcaliph/status/1874216822930890816,1201398906,thefirstcaliph
1.87E+18,Tue Dec 31 22:11:18 +0000 2024,0,normal,Selamat tahun baru semuanya!! Gimana yang ngerayain bareng keluarga? Seru gak? Gimana yang ngerayain bareng temen temen? Seru gak? Gimana yang ngerayain sendirian atau kerja? Seru gak? Gimana yang mandok hata tadi malam? Seru gak ?,1.87E+18,,AdamSyahaha,in,"Jawa Timur, Indonesia",0,1,0,https://x.com/AdamSyahaha/status/1874216790806716653,3256669542,AdamSyahaha
1.87E+18,Tue Dec 31 22:11:13 +0000 2024,0,normal,@gorgeousskyy_ Aku ga sedih ko,1.87E+18,,AdamSyahaha,in,"Jawa Timur, Indonesia",0,1,0,https://x.com/AdamSyahaha/status/1874216767180198188,3256669542,AdamSyahaha
1.87E+18,Tue Dec 31 22:11:06 +0000 2024,1,depresi,merasa bahagia dan sedih pada saat yang sama dan masih mencoba memahami bagaimana itu bisa terjadi.,1.87E+18,,,in,"Petaling Jaya, Selangor",0,0,0,https://x.com/fyraasf_/status/1874216740269564016,8.51E+17,fyraasf_
1.87E+18,Tue Dec 31 22:11:06 +0000 2024,0,normal,@ngelutenan cuma bisa pasrah sama allah,1.87E+18,,,in,Republic of Korea,0,1,0,https://x.com/Xxviciii/status/1874216740227604567,1.17E+18,Xxviciii
1.87E+18,Tue Dec 31 22:10:54 +0000 2024,0,normal,Bye 2024 yang bahagia dan sedih welcome 2025 semoga dunia @S_FloraJKT48 makin indah https://t.co/ygHurFIuUd,1.87E+18,,,in,,0,0,0,https://x.com/skyleee48/status/1874216689669464374,1.43E+18,skyleee48
1.87E+18,Tue Dec 31 22:10:53 +0000 2024,4,normal,hai teman teman aku mau beliin kulkas buat bundaku nih. Rekomendasi merk kulkas kalian yang awet & harga affordable dong terimakasih banyakkk,1.87E+18,,cobeh2022,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/JamalBoegis/status/1874216685709988199,121425273,JamalBoegis
1.87E+18,Tue Dec 31 22:10:48 +0000 2024,18,normal,@jenolev @jieno @angkacca Ga hanya malam tahun baru w pgn menghabiskan semua waktu yg w punya dgn no.4 alias nopat. Kalian sgt berarti di kehidupan w saat w terpuruk senang sedih gabut lu semua slalu hadir. Love u all,1.87E+18,,,in,Indonesia,0,7,0,https://x.com/lappet3000an/status/1874216665480872314,102663927,lappet3000an
1.87E+18,Tue Dec 31 22:10:47 +0000 2024,0,normal,@kangdede78 Lumayan buat menghibur di akhir tahun buat para bajers pecundang genjer bokep yg lelah mental jiwa dan raga karena bertubi-tubi keok di pilpres dan pilkada CC: @Dennysiregar7 @ch_chotimah2 @islah_bahrawi ,1.87E+18,,gorgeousskyy_,in,,0,0,0,https://x.com/ryanandrn_/status/1874216659734716866,1.06E+18,ryanandrn_
1.87E+18,Tue Dec 31 22:10:46 +0000 2024,1,depresi,"gk berharap untk mati. Gua tau itu dosa. Tp kek, cape bgt ga si lo di dunia ini (?) cape ngejar standar hidup di dunia.",1.87E+18,,,in,,0,0,0,https://x.com/postopes/status/1874216656983249393,1.52E+18,postopes
1.87E+18,Tue Dec 31 22:07:34 +0000 2024,0,normal,Contohnya ada eksekutif yang selalu loncat ke big idea setiap kali project-nya gagal. Dia nggak pernah refleksi apa yang salah. Akibatnya? Pola gagal yang sama terus berulang. Kalau dia mau belajar dari kesalahan hasilnya pasti jauh lebih baik.,1.87E+18,,ngelutenan,in,handle by admin,0,0,0,https://x.com/seewrs/status/1874215848816369880,7.81E+17,seewrs
1.87E+18,Tue Dec 31 22:06:45 +0000 2024,0,normal,Metabolizing endings juga bisa bikin lo belajar banyak dari pengalaman sebelumnya. Apa yang berhasil apa yang gagal apa yang harus diperbaiki. Sama kayak tubuh lo pisahin nutrisi dari makanan. Yang baik lo simpan yang buruk lo buang.,1.87E+18,https://pbs.twimg.com/ext_tw_video_thumb/1874215060350132224/pu/img/kNBTKl45eLwjd6mA.jpg,,in,,0,0,0,https://x.com/AyibsaR/status/1874215644448915476,1.71E+18,AyibsaR
1.87E+18,Tue Dec 31 22:06:44 +0000 2024,0,normal,@monmonicagraysh Itu namanya gagal move on ga sih,1.87E+18,,,in,,0,0,0,https://x.com/halfsyrup/status/1874215639986168283,1.76E+18,halfsyrup
1.87E+18,Tue Dec 31 22:06:27 +0000 2024,2,normal,Itu yang disebut metabolizing endings. Dalam psikologi ini penting banget. Ketika kamu invest emosi energi atau waktu ke sesuatu ending-nya nggak bisa cuma yaudah selesai. Kamu harus proses rasa sedih marah kecewa biar bisa lepas.,1.87E+18,,jenolev,in,can can my lovely,0,1,2,https://x.com/NARJTO/status/1874215568133488923,3236770867,NARJTO
1.87E+18,Tue Dec 31 22:06:10 +0000 2024,0,normal,sedih amay pagi2 gini mana hujan lagi,1.87E+18,,kangdede78,in,,0,0,0,https://x.com/BapakFadilLagi/status/1874215495609778599,1.54E+18,BapakFadilLagi
1.87E+18,Tue Dec 31 22:05:48 +0000 2024,0,normal,Sedih bgt liatnya lusi ayo cpt sembuh ,1.87E+18,,LongLyfeJourney,in,,0,1,0,https://x.com/LongLyfeJourney/status/1874215403440005479,1.69E+18,LongLyfeJourney
1.87E+18,Tue Dec 31 22:05:47 +0000 2024,0,normal,Dosanya wishaka banyak juga ya pantesan aja kavin sampe segitu marah dan kecewa. Punya abang goblok banget dapat info apa2 ditelan mentah2.,1.87E+18,,LongLyfeJourney,in,,0,1,0,https://x.com/LongLyfeJourney/status/1874215401426710752,1.69E+18,LongLyfeJourney
1.87E+18,Tue Dec 31 22:05:46 +0000 2024,0,normal,next time semoga tahun baru ada gandengannya dan ga sendirian lagi kek tadi ,1.87E+18,,monmonicagraysh,in,,0,0,0,https://x.com/delfiayolanda/status/1874215398264234053,1.30E+18,delfiayolanda
1.87E+18,Tue Dec 31 22:05:46 +0000 2024,0,normal,@NarasiNewsroom Rakyat Indonesia hanya bisa Pasrah aja biasanya. Serba terlambat pencegahannya penanganannya penyelesaiannya. Paling top ngerahin Buzzer.,1.87E+18,,LongLyfeJourney,in,,0,1,0,https://x.com/LongLyfeJourney/status/1874215396926189672,1.69E+18,LongLyfeJourney
1.87E+18,Tue Dec 31 22:05:44 +0000 2024,0,normal,sumpah sedih banget liat lusi tuh,1.87E+18,,,in,,0,0,0,https://x.com/belleameofme/status/1874215388743164345,1.79E+18,belleameofme
1.87E+18,Tue Dec 31 22:05:41 +0000 2024,0,normal,"Gatau seneng bgt klo IG kelas banyak yg mampin nonton dan like postingan, makin seneng klo ada yg follow",1.87E+18,,KompasTV,in,,0,0,0,https://x.com/heru_mie/status/1874215377762443673,1.60E+18,heru_mie
1.87E+18,Tue Dec 31 22:05:21 +0000 2024,0,normal,"sender seneng banget habis self reward kecil kecilan, rasanya jadi semangat lagi",1.87E+18,,,in,for fastrespon 👉,0,0,0,https://x.com/byul_star03/status/1874215293511451014,1.67E+18,byul_star03
1.87E+18,Tue Dec 31 22:05:20 +0000 2024,0,normal,ramein akun IG kelas gimana sih selain bikin konten trend?,1.87E+18,,,in,,1,0,1,https://x.com/borufuramusan/status/1874215287454892272,1.08E+18,borufuramusan
1.87E+18,Tue Dec 31 22:00:16 +0000 2024,0,normal,Tanyarl sender dikasih cincin & kalung sama doi,1.87E+18,,,in,in ur heart,0,0,0,https://x.com/saltdair/status/1874214014538178728,1.47E+18,saltdair
1.87E+18,Tue Dec 31 22:00:08 +0000 2024,0,normal,@DomLica_ @Freya_JKT48 @A_FionyJKT48 Lagi ngilangin stres itu wkwk habis ngasih gen 12,1.87E+18,,NarasiNewsroom,in,,0,0,0,https://x.com/TolanAndi/status/1874213980643938555,1.57E+18,TolanAndi
1.87E+18,Tue Dec 31 21:59:51 +0000 2024,0,normal,@Azhar_k18 @JokoHQ Jangan sedih ya bro karena belum juara,1.87E+18,,,in,,0,0,0,https://x.com/uwusomecha/status/1874213906769735937,1.01E+18,uwusomecha
1.87E+18,Tue Dec 31 21:59:46 +0000 2024,0,normal,sedih deh:( udh ga ada sinyal balikan kah komunikasinya jelek bgt arghhh,1.87E+18,,,in,,0,0,0,https://x.com/astrowbored/status/1874213888105050540,1.11E+18,astrowbored
1.87E+18,Tue Dec 31 21:59:21 +0000 2024,0,normal,@shafiezaimy @tjerealjoker Anjing betina sundal PN macam ko mmg kata takde modal la. Tapi mmg nyata pun lebai-lebai bodoh tu gagal mentadbir.,1.87E+18,,velvet__daze,in,,0,0,0,https://x.com/reyhansagevti_/status/1874213783385891217,1.25E+18,reyhansagevti_
1.87E+18,Tue Dec 31 21:59:19 +0000 2024,0,normal,pusing bgt baca wot tp ttp paling stres yg sempak si,1.87E+18,,,in,,0,0,0,https://x.com/hyn_hwng/status/1874213773453779352,1.48E+18,hyn_hwng
1.87E+18,Tue Dec 31 21:59:13 +0000 2024,0,depresi,Ampe jam segini baru kelar introduction deadline kamis Semoga kelar malah ad uas lain.. untuk g ribet.. Begadang lama tp progress dikit mw gmn lg drpd g sama sekali kembali ke moto keep working and working until you make it right Tdr dl best lelah..,1.87E+18,,,in,"kapal karam, stay away 🌈🔞",0,0,0,https://x.com/bwintwinz/status/1874213747574923484,1.29E+18,bwintwinz
1.87E+18,Tue Dec 31 21:59:06 +0000 2024,5,normal,menurut kalian lebih sedih kandas karena satunya mati apa kandas krn emang putus aja?,1.87E+18,,DomLica_,in,,0,0,0,https://x.com/asis_111/status/1874213719150125530,1.82E+18,asis_111
1.87E+18,Tue Dec 31 21:59:03 +0000 2024,0,normal,tahun baru tapi udah sedih tuh kek kek kek kek ya allah kenapa dakh,1.87E+18,,Azhar_k18,in,,0,0,0,https://x.com/AbdulDikdik/status/1874213706709799200,3315675895,AbdulDikdik
1.87E+18,Tue Dec 31 21:58:57 +0000 2024,0,normal,Sedih rasa tengok muka dia kenapa la dorang abused dia padahal dia yang buat company tu senang jugak,1.87E+18,,shafiezaimy,in,,0,0,0,https://x.com/magomedvborz/status/1874213681497825766,1.72E+18,magomedvborz
1.87E+18,Tue Dec 31 21:58:50 +0000 2024,0,normal,@Frederett_ TaPi nyatanya sedih banget aku kgk dapet peluang karena aku ingin menjadi satu satu ny orang spesial untuk para vtuber aku ingin dikenali oleh para vtuber lainnya dan ingin menjadi orang spesial baginya,1.87E+18,,,in,,0,0,0,https://x.com/jaechno/status/1874213651546243391,1.68E+18,jaechno
1.87E+18,Tue Dec 31 21:58:39 +0000 2024,0,normal,gua beneran stres banget nonton mr. plankton,1.87E+18,,,in,,0,0,0,https://x.com/PixelSoulist/status/1874213607812354403,1.12E+18,PixelSoulist
1.87E+18,Tue Dec 31 21:58:36 +0000 2024,0,normal,ada begitu banyak alasan buat berenti dan lepas semuanya tapi kamu terus cari alasan kecil yang bisa kamu jadikan pegangan buat terus jalan. ada begitu banyak masalah yang bikin kamu hancur-sehancurnya tapi kamu tetep berdiri tegak disana walaupun sendirian..,1.87E+18,,,in,,0,0,0,https://x.com/bear9vin/status/1874213593480388957,1.47E+18,bear9vin
1.87E+18,Tue Dec 31 21:58:35 +0000 2024,1,normal,@morasaki12 Nak backup apa lagi dengan DSNR tu? Terang2 bersalah. Spin perkataan pun tak sebabkan dia tak buat kesalahan itu,1.87E+18,,,in,,0,1,0,https://x.com/chamaraderie/status/1874213590628261914,2754468887,chamaraderie
1.87E+18,Tue Dec 31 21:58:35 +0000 2024,0,normal,@Frederett_ Gagal lah aku Untuk Mendapatkan Peluang Untuk dikenali semua orang coba aj tadi kgk telat jadi merasa kayak sia sia aku pengen banget dikenali semua orang dengan seniku di yt maupun yg lain tapi aku sedih padahal dh effort ngelakuin ini demi bisa diliat dari form,1.87E+18,,,in,,0,0,0,https://x.com/soraimerayu/status/1874213588866682902,7.85E+17,soraimerayu
1.87E+18,Tue Dec 31 21:58:29 +0000 2024,3,normal,@Nungkierika1 @CCccccc2021 @pln_123 Iya aku pembayaran VA mandiri. Kan bisa juga pembayaran pake gopay dan ovo. Coba aja kak kalo pembayaran pake VA banknya gagal terus,1.87E+18,,,in,in my own grave,0,0,0,https://x.com/junjuniee7/status/1874213563449172441,1.10E+18,junjuniee7
1.87E+18,Tue Dec 31 21:58:18 +0000 2024,0,depresi,@r_reyde Akan ada masanya kita merasa sangat lelah,1.87E+18,,jamesonaddictt,in,sapphics,0,1,0,https://x.com/jamesonaddictt/status/1874213519757021401,1.71E+18,jamesonaddictt
1.87E+18,Tue Dec 31 21:57:58 +0000 2024,0,depresi,happy new year untuk diriku semoga semakin baik kedepannya dan terimakasih satu tahun kebelakang telah bertahan makasih untuk tidak menyerah makasih aku,1.87E+18,,morasaki12,in,,0,0,0,https://x.com/raihanahahmad/status/1874213434033922150,2421316548,raihanahahmad
1.87E+18,Tue Dec 31 21:57:56 +0000 2024,0,normal,Sedih banget udah ga di malang tp jatinangor malah buka ,1.87E+18,,Mr_FX866,in,,0,0,0,https://x.com/Mr_FX866/status/1874213426190573767,1.74E+18,Mr_FX866
1.87E+18,Tue Dec 31 21:57:53 +0000 2024,0,normal,@penaikhwan jangan menyerah maju terus ya,1.87E+18,,Nungkierika1,in,"Jakarta Timur, DKI Jakarta",0,1,0,https://x.com/keep_believe/status/1874213414345773350,63383634,keep_believe
1.87E+18,Tue Dec 31 21:57:51 +0000 2024,1,normal,budh parah budh?? @kimjeonbap ak sedih bgt di tahun baru ini budh 2025 baru mau 5 jam masa gweh udh meneteskan air mata budh???? kimjeonbap tanggung jawab kimjeonbap,1.87E+18,,Bambangmulyonoo,in,Earth.,0,0,0,https://x.com/Adennybroos/status/1874213402907992094,1.58E+18,Adennybroos
1.87E+18,Tue Dec 31 21:57:30 +0000 2024,0,normal,@Arie_Kriting Ada koq Gua cuma rebahan aja bisa jadi milyuner rumah dan mobil2 mewah. Tapi pas lagi nikmati itu semuanya ...GUA DIBANGUNIN EMAK GUA suruh kerja udah kesiangan ,1.87E+18,,,in,masih minor 5 bulan lagi,0,0,0,https://x.com/northeeim/status/1874213314722677126,1.83E+18,northeeim
1.87E+18,Tue Dec 31 21:57:13 +0000 2024,1,normal,@kntung_ bener tuh jadi jangan menyerah ya,1.87E+18,,r_reyde,in,negeri bayangan ,0,0,0,https://x.com/bacottetangga__/status/1874213245281853936,1.41E+18,bacottetangga__
1.87E+18,Tue Dec 31 21:56:59 +0000 2024,0,normal,@gagal_hijrah Betul jangan sampai sholat subuh nya telat jamaah di masjid...,1.87E+18,,,in,,0,0,0,https://x.com/chocolatetoara/status/1874213185659802093,1.06E+18,chocolatetoara
1.87E+18,Tue Dec 31 21:56:35 +0000 2024,0,normal,@catcutebanget sedih banget coy,1.87E+18,,,in,,0,0,1,https://x.com/pacheonmaeng/status/1874213085365613036,1.06E+18,pacheonmaeng
1.87E+18,Tue Dec 31 21:56:00 +0000 2024,0,normal,tapi walaupun aku ga ngelupain aku udh maafin kok krna kejadian ini jg bikin aku sadar klo org tulus tu bnrn ada. dan org yg ingin berubah juga bnrn ada. see? walaupun sakit bgt trnyata bnyk ya yg bisa diambil dri rasa kecewa. hhe dah ituaja intinya tahun ini kebalikan dari 2022,1.87E+18,,,in,,0,0,0,https://x.com/daisyypeaa/status/1874212939546419422,1.27E+18,daisyypeaa
1.87E+18,Tue Dec 31 21:55:36 +0000 2024,0,normal,aku jadi sadar klo sesuatu yg menyakitkan itu tidak bisa dihindari justru sakit dan kecewa itu dtg biar kita bisa kuat ngadapinnya. dan aku gaakan prnh ngelupain rasa sakit dan kecewa ini dan gaakan prnh mau jg hhe. biar jadi pelajaran untuk kedepannya gaush terlalu berlebihan,1.87E+18,,Arie_Kriting,in,Earth.,0,0,0,https://x.com/Adennybroos/status/1874212836345602319,1.58E+18,Adennybroos
1.87E+18,Tue Dec 31 21:55:30 +0000 2024,0,normal,@keep_believe @CCccccc2021 @pln_123 Belinya bayar pake va ga kak? Kalo gagal pembayarannya kembali kemana yaa? Soalnya aku beli pake va trs gagal jugaa,1.87E+18,,kntung_,in,,0,0,0,https://x.com/rutheywi/status/1874212811309801846,1.51E+18,rutheywi
1.87E+18,Tue Dec 31 21:55:24 +0000 2024,0,normal,@Liltotochan Untuk hati yang sedih semoga segera dilapangkan. Untuk uang yang hilang semoga mendapat limpahan rezeki yang berkah.,1.87E+18,,gagal_hijrah,in,,0,0,0,https://x.com/Hendra94540844/status/1874212786995331206,1.11E+18,Hendra94540844
1.87E+18,Tue Dec 31 21:55:17 +0000 2024,0,normal,"Tanyarl gais kucing sender suka ndusel kaki, terus sering banget sampe gigit gitu, itu wajar gak sih?",1.87E+18,,catcutebanget,in,handle by admin,0,0,0,https://x.com/seewrs/status/1874212759887630704,7.81E+17,seewrs
1.87E+18,Tue Dec 31 21:54:16 +0000 2024,0,normal,Tips Tambahan Sementara olahraga sangat penting memperhatikan pola makan kamu juga krusial dalam mengurangi lemak tubuh. Makanan yang kaya serat protein tanpa lemak dan karbohidrat kompleks bisa mendukung proses pembakaran lemak. Selain itu cukup tidur dan mengelola stres,1.87E+18,,sluibt,in,,0,1,0,https://x.com/sluibt/status/1874212504689385574,1017695492,sluibt
1.87E+18,Tue Dec 31 21:54:12 +0000 2024,0,normal,@portraperture itulah istimiwirnya kerja di pemerintahan bahkan bukan bos tapi diatas kita tapi akrab juga sok ngiluan sedih,1.87E+18,,nnnisaaayuuu,in,,0,1,0,https://x.com/nnnisaaayuuu/status/1874212486033137853,1.30E+18,nnnisaaayuuu
1.87E+18,Tue Dec 31 21:54:11 +0000 2024,0,normal,@21_mozza menuju indonesia cemas,1.87E+18,,nnnisaaayuuu,in,,0,1,0,https://x.com/nnnisaaayuuu/status/1874212483218702417,1.30E+18,nnnisaaayuuu
1.87E+18,Tue Dec 31 21:54:10 +0000 2024,0,normal,Aku sakit jd aku boleh melakukan apapun agar orang lain merasa bersalah kepadaku Berak,1.87E+18,,keep_believe,in,,0,1,0,https://x.com/Nungkierika1/status/1874212477749363175,2371760174,Nungkierika1
1.87E+18,Tue Dec 31 21:54:08 +0000 2024,1,normal,@whosferd Soalnya bingung daripada galau,1.87E+18,,Liltotochan,in,,0,1,0,https://x.com/apricotmew/status/1874212471063650603,1.70E+18,apricotmew
1.87E+18,Tue Dec 31 21:54:08 +0000 2024,0,normal,Lu berdua mending putus sm pacar klian dah stres gua liatnya,1.87E+18,,,in,,0,0,0,https://x.com/brunomajoc/status/1874212470946226543,1.80E+18,brunomajoc
1.87E+18,Tue Dec 31 21:53:50 +0000 2024,0,normal,Di awali dgn Hujan lg woii Aih padahal loh liburrr ..huhu gatot alias gagal total inimaa,1.87E+18,,sluibt,in,,0,1,0,https://x.com/sluibt/status/1874212394827915400,1017695492,sluibt
1.87E+18,Tue Dec 31 21:53:49 +0000 2024,0,depresi,HARUS BISA NGANDELIN SENDIRIAN DALAM KONDISI TERPURUK SEKALIPUN KARNA MANUSIA TUH EGOIS.,1.87E+18,,portraperture,in,Amsterdam,0,1,0,https://x.com/ma555_aten666/status/1874212388146397481,1.30E+18,ma555_aten666
1.87E+18,Tue Dec 31 21:53:45 +0000 2024,0,depresi,guys asli kesel banget dan sedih juga kemarin aku berobat di RS dan lagi nunggu antrean. aku di hipnotis orang huhu HP aku hilangggg dan ga bisa kelacak karena HPnya di matiin daya. kejadiannya di jam 13:30 WIB kemarin kira-kira kalau lapor polisi works ga?,1.87E+18,,21_mozza,in,,0,0,0,https://x.com/baskara1145637/status/1874212372250038551,1.84E+18,baskara1145637
1.87E+18,Tue Dec 31 21:53:41 +0000 2024,1,normal,Seneng punya kucing yang ndusel ndusel tapi risih kalu dia ngajak main gigit kaki,1.87E+18,,,in,,0,0,0,https://x.com/olaffyousomuch/status/1874212357859426751,1.41E+18,olaffyousomuch
1.87E+18,Tue Dec 31 21:53:04 +0000 2024,0,normal,KENAPAAAAA SIHHHH DUH SEDIH BGT GUA JDNYA,1.87E+18,,,in,,0,0,0,https://x.com/levofl0xacin/status/1874212200438727102,1.29E+18,levofl0xacin
1.87E+18,Tue Dec 31 21:53:02 +0000 2024,0,normal,mw begadabg tp malah keturon dan brrujung gagal memburu voucher shopee,1.87E+18,,,in,East and South Kalimantan,0,0,0,https://x.com/RamGaluh/status/1874212191345533272,1.16E+18,RamGaluh
1.87E+18,Tue Dec 31 21:52:47 +0000 2024,0,normal,@kimjeonbap AH SEDIH AH KOK BISA BGINII HEH IH SEDIH,1.87E+18,,,in,"Bandung, Indonesia",0,0,0,https://x.com/kampfettt/status/1874212128066036147,702052152,kampfettt
1.87E+18,Tue Dec 31 21:52:45 +0000 2024,0,depresi,Menyambut 2025 semalam mixed feelings bgt dada sesak gemeteran terharu sedih ovt degdegan ovt keinget masa lalu &amp; masa depan berusaha nahan air mata biar g netes pas lg kerja cuma bisa ngelus dada sambil berdoa. Gini amat jadi dewasa;,1.87E+18,,,in,dunialain,0,2,0,https://x.com/gulalienyak/status/1874212119799030185,9.83E+17,gulalienyak
1.87E+18,Tue Dec 31 21:52:37 +0000 2024,1,normal,@aijieoyou semoga di tahun ini kita semua di beri kebahagiaannn sedih nya sedikittt ajaa kita bisa membahagian keluarga kita semuaa dan semoga harapan kita semua bisa terwujud,1.87E+18,,,in,rant,0,0,0,https://x.com/simpoverlhc/status/1874212088639610911,1.35E+18,simpoverlhc
1.87E+18,Tue Dec 31 21:52:35 +0000 2024,173,depresi,Lelah mengalah...,1.87E+18,https://pbs.twimg.com/amplify_video_thumb/1874211901162610698/img/Edu7uETS6x8mrpeu.jpg,,in,,0,185,0,https://x.com/ikkobalejusto/status/1874212080313844159,1.74E+18,ikkobalejusto
1.87E+18,Tue Dec 31 21:49:57 +0000 2024,0,normal,kek udh di titik kalo mereka nangis even itu acting dan sebenernya scenenya ngga se sedih itu TP KALO TAY ATAU NEW YG NANGIS GUE BENERAN GAKUAT langsung ikutan sesegukan gatega kek emak liat anaknya disiksa padahal acting ,1.87E+18,,,in,,0,0,0,https://x.com/matcawie/status/1874211417412583578,1.43E+18,matcawie
1.87E+18,Tue Dec 31 21:49:55 +0000 2024,0,normal,@gagal_hijrah pelawak inimah,1.87E+18,,,in,,0,0,0,https://x.com/nawkwkw/status/1874211407841087566,1.32E+18,nawkwkw
1.78E+18,Tue Dec 31 21:49:26 +0000 2024,0,depresi,Tangis pertama 2025 yg bodoh monyet knp berasa sedih bgt,1.87E+18,,kimjeonbap,in,,0,0,0,https://x.com/daisyypeaa/status/1874211285380063587,1.27E+18,daisyypeaa
1.87E+18,Tue Dec 31 21:49:05 +0000 2024,0,normal,tahun baru berganti tapi hidup masih aja diawali dengan tidak tidur dgn jam berantakan. ayolah mata gue udah lelah bisa lebih baik lagi jam tidurnya,1.87E+18,,,in,wlw,0,0,0,https://x.com/apasilonthe/status/1874211199568797951,1.24E+18,apasilonthe
1.87E+18,Tue Dec 31 21:48:54 +0000 2024,0,normal,Ah kayanya ini cat rambutnya gagal deh,1.87E+18,,aijieoyou,in,EXO PLANET,0,0,0,https://x.com/NNbekhyn_s/status/1874211153326596203,1.30E+18,NNbekhyn_s
1.87E+18,Tue Dec 31 21:48:51 +0000 2024,0,normal,@ptrambr_ @tanyarlfes Iyaaa sedih banget jadi pecahhh jadi s cahayanya harus extra,1.87E+18,,,in,,0,0,0,https://x.com/DelliaRahm46706/status/1874211139720274339,1.87E+18,DelliaRahm46706
1.87E+18,Tue Dec 31 21:48:44 +0000 2024,0,normal,bikin malu Rakyat kecil saja. sudah hutang nambah banyak proyek besar bikin ngeri kas Negara. dampak kebutuhan pokok impor..paling sedih impor dari negara Etiopia. https://t.co/54q0oQh2m0,1.87E+18,,bucinnyaviho,in,(TN) | DO | EM | FB | MN | JD,0,1,0,https://x.com/bucinnyaviho/status/1874211110007824677,1.24E+18,bucinnyaviho
